WHO_region,Disease_presentation,Age_group,Pathogen,deaths associated with resistance (mean),deaths associated with resistance (lower),deaths associated with resistance (upper),deaths attributable to resistance (mean),deaths attributable to resistance (lower),deaths attributable to resistance (upper),vaccine avertable deaths associated with resistance (mean),vaccine avertable deaths associated with resistance (lower),vaccine avertable deaths associated with resistance (upper),vaccine avertable deaths attributable to resistance (mean),vaccine avertable deaths attributable to resistance (lower),vaccine avertable deaths attributable to resistance (upper)
Europe,BSI,15 to 19,Klebsiella pneumoniae,46.02816868,21.5647177,80.85742721,13.42923412,6.132147972,25.01203591,0,0,0,0,0,0
Europe,BSI,20 to 24,Klebsiella pneumoniae,71.44578624,32.74191245,126.4722251,20.92616623,9.088107085,39.73979531,0,0,0,0,0,0
Europe,BSI,25 to 29,Klebsiella pneumoniae,119.5606159,56.68352359,207.3048606,35.84209738,16.67439606,67.11689615,0,0,0,0,0,0
Europe,BSI,30 to 34,Klebsiella pneumoniae,206.5238114,94.52588106,363.9678965,63.64286665,28.7791431,118.4426541,0,0,0,0,0,0
Europe,BSI,35 to 39,Klebsiella pneumoniae,281.0375836,128.3919688,494.8392622,86.48406316,39.0756008,162.8731387,0,0,0,0,0,0
Europe,BSI,40 to 44,Klebsiella pneumoniae,354.5458598,173.2943034,598.6439604,107.6351604,51.68722743,195.9856743,0,0,0,0,0,0
Europe,BSI,45 to 49,Klebsiella pneumoniae,495.3445561,232.5000163,862.8655038,148.4370698,67.35381204,278.3122947,0,0,0,0,0,0
Europe,BSI,50 to 54,Klebsiella pneumoniae,1038.793594,547.4137426,1710.182882,307.0417573,156.7252539,544.1986206,0,0,0,0,0,0
Europe,BSI,55 to 59,Klebsiella pneumoniae,1666.664144,916.0779957,2736.015745,495.2076968,262.2241983,844.4032754,0,0,0,0,0,0
Europe,BSI,60 to 64,Klebsiella pneumoniae,2330.55777,1261.414638,3885.376724,695.6292053,367.5079603,1193.856828,1141.973307,618.0931727,1903.834595,340.8583106,180.0789005,584.9898459
Europe,BSI,65 to 69,Klebsiella pneumoniae,2799.331513,1660.927335,4346.869192,831.1614524,471.9141634,1338.911955,0,0,0,0,0,0
Europe,BSI,70 to 74,Klebsiella pneumoniae,3142.416061,1583.72869,5628.903614,918.5171005,446.2196695,1672.543715,0,0,0,0,0,0
Europe,BSI,75 to 79,Klebsiella pneumoniae,3051.139448,1556.883791,5310.159844,883.6218414,433.2762563,1558.298564,0,0,0,0,0,0
Europe,BSI,80 to 84,Klebsiella pneumoniae,3697.000724,1986.475538,6169.860101,1077.70118,555.4590342,1862.587118,0,0,0,0,0,0
Europe,BSI,85 to 89,Klebsiella pneumoniae,2897.104947,1482.798498,5043.631233,829.5430832,409.1615501,1464.425204,0,0,0,0,0,0
Europe,BSI,90 to 94,Klebsiella pneumoniae,1653.472057,757.346723,3143.885141,470.3572521,209.0846651,899.3334235,0,0,0,0,0,0
Europe,BSI,95 plus,Klebsiella pneumoniae,561.0378097,236.0470189,1113.790472,153.9989102,63.90454862,312.9888928,0,0,0,0,0,0
South-East Asia,BSI,EN,Klebsiella pneumoniae,7551.530212,4796.594392,11983.84991,2645.600158,1644.350453,4204.562284,0,0,0,0,0,0
South-East Asia,BSI,LN,Klebsiella pneumoniae,2968.121879,2054.27823,4105.725664,1041.524275,701.0970608,1446.735912,0,0,0,0,0,0
South-East Asia,BSI,PN,Klebsiella pneumoniae,1307.038429,772.1229885,2061.092958,450.0904172,260.958417,713.7349428,0,0,0,0,0,0
South-East Asia,BSI,1 to 4,Klebsiella pneumoniae,436.2649516,231.3258121,739.3566363,150.6679111,77.54480959,258.8637392,0,0,0,0,0,0
South-East Asia,BSI,5 to 9,Klebsiella pneumoniae,214.6769025,108.7834397,363.231848,73.37159384,36.26087088,129.1571798,0,0,0,0,0,0
South-East Asia,BSI,10 to 14,Klebsiella pneumoniae,208.1077017,108.7995259,355.7837833,71.58542742,36.8589469,124.7409131,0,0,0,0,0,0
South-East Asia,BSI,15 to 19,Klebsiella pneumoniae,328.1787829,167.785494,558.6123163,113.7236985,57.66329642,202.9215957,0,0,0,0,0,0
South-East Asia,BSI,20 to 24,Klebsiella pneumoniae,337.020891,161.3349075,601.4418981,117.8178313,55.99378762,214.288951,0,0,0,0,0,0
South-East Asia,BSI,25 to 29,Klebsiella pneumoniae,284.9782398,135.1279579,514.9176709,99.48182725,47.10588047,181.8504204,0,0,0,0,0,0
South-East Asia,BSI,30 to 34,Klebsiella pneumoniae,309.7916225,141.5159589,568.2806997,108.0183973,49.62443241,203.5591644,0,0,0,0,0,0
South-East Asia,BSI,35 to 39,Klebsiella pneumoniae,407.6112601,184.4771973,745.8267603,141.6057175,63.17106941,269.4383101,0,0,0,0,0,0
South-East Asia,BSI,40 to 44,Klebsiella pneumoniae,552.8163712,268.3894455,960.9399908,190.7010852,90.22869841,354.0056424,0,0,0,0,0,0
South-East Asia,BSI,45 to 49,Klebsiella pneumoniae,871.2475211,402.6044892,1573.146047,299.4417335,134.9044062,557.9394758,0,0,0,0,0,0
South-East Asia,BSI,50 to 54,Klebsiella pneumoniae,2173.175546,1111.880191,3682.579627,747.8111031,370.0323971,1328.822612,0,0,0,0,0,0
South-East Asia,BSI,55 to 59,Klebsiella pneumoniae,3093.43485,1625.096256,5220.208953,1067.191609,550.7131015,1842.151371,0,0,0,0,0,0
South-East Asia,BSI,60 to 64,Klebsiella pneumoniae,4317.680081,2258.592644,7228.17176,1493.464516,777.5531599,2571.528298,2115.66324,1106.710396,3541.804163,731.797613,381.0010484,1260.048866
South-East Asia,BSI,65 to 69,Klebsiella pneumoniae,5552.233394,3086.110151,8755.764442,1931.308863,1047.354872,3139.564449,0,0,0,0,0,0
South-East Asia,BSI,70 to 74,Klebsiella pneumoniae,6886.885575,3224.615454,12506.1794,2398.035071,1110.366119,4396.245384,0,0,0,0,0,0
South-East Asia,BSI,75 to 79,Klebsiella pneumoniae,6593.36086,3179.269433,11508.74592,2298.410853,1080.575302,4178.539004,0,0,0,0,0,0
South-East Asia,BSI,80 to 84,Klebsiella pneumoniae,6025.693193,3056.515742,10218.79359,2099.069517,1036.554155,3629.358224,0,0,0,0,0,0
South-East Asia,BSI,85 to 89,Klebsiella pneumoniae,3756.972428,1844.043651,6438.902896,1296.131387,618.6209456,2294.516984,0,0,0,0,0,0
South-East Asia,BSI,90 to 94,Klebsiella pneumoniae,1642.43935,742.9706928,3018.013753,567.8397706,251.7634992,1067.192311,0,0,0,0,0,0
South-East Asia,BSI,95 plus,Klebsiella pneumoniae,379.9724754,162.4645694,728.0074784,129.16777,55.52989236,247.5650082,0,0,0,0,0,0
Western Pacific,BSI,EN,Klebsiella pneumoniae,816.9547518,559.7091741,1177.978647,247.9796517,155.3791458,383.0187547,0,0,0,0,0,0
Western Pacific,BSI,LN,Klebsiella pneumoniae,426.8779825,305.9276325,577.7528674,128.4495314,83.21938702,187.5664367,0,0,0,0,0,0
Western Pacific,BSI,PN,Klebsiella pneumoniae,520.6746852,334.5206545,778.7288535,151.7762868,87.23176042,241.8832252,0,0,0,0,0,0
Western Pacific,BSI,1 to 4,Klebsiella pneumoniae,163.0846771,83.75716372,278.2438045,47.3540526,22.63837798,85.80598776,0,0,0,0,0,0
Western Pacific,BSI,5 to 9,Klebsiella pneumoniae,62.48603064,30.9796838,105.1474648,18.25850401,8.714217651,33.58957248,0,0,0,0,0,0
Western Pacific,BSI,10 to 14,Klebsiella pneumoniae,47.76808128,24.59578554,80.66224711,13.96078113,6.824708648,25.70590399,0,0,0,0,0,0
Western Pacific,BSI,15 to 19,Klebsiella pneumoniae,71.70974789,34.61677457,127.8995697,20.8852168,9.495238325,39.99695428,0,0,0,0,0,0
Western Pacific,BSI,20 to 24,Klebsiella pneumoniae,103.1272717,47.23154473,187.4039925,29.68391187,12.64946792,59.27101681,0,0,0,0,0,0
Western Pacific,BSI,25 to 29,Klebsiella pneumoniae,141.6514628,64.93444828,261.1504021,40.25264953,16.8152658,81.15180339,0,0,0,0,0,0
Western Pacific,BSI,30 to 34,Klebsiella pneumoniae,224.6940215,96.60807506,426.7496987,63.16445304,24.89575464,128.4683514,0,0,0,0,0,0
Western Pacific,BSI,35 to 39,Klebsiella pneumoniae,276.9561878,119.9962242,520.8255258,78.00479011,30.55658831,161.6097033,0,0,0,0,0,0
Western Pacific,BSI,40 to 44,Klebsiella pneumoniae,413.077089,191.3606942,739.9523828,116.183142,48.84805826,227.7089084,0,0,0,0,0,0
Western Pacific,BSI,45 to 49,Klebsiella pneumoniae,685.2209045,309.972702,1256.052016,192.5421009,78.48118266,377.752118,0,0,0,0,0,0
Western Pacific,BSI,50 to 54,Klebsiella pneumoniae,1692.13191,889.289378,2812.586057,474.5669053,220.8835228,867.9491668,0,0,0,0,0,0
Western Pacific,BSI,55 to 59,Klebsiella pneumoniae,2079.762752,1192.238219,3404.314664,585.3197586,295.1345028,1042.519013,0,0,0,0,0,0
Western Pacific,BSI,60 to 64,Klebsiella pneumoniae,2576.732745,1453.086276,4237.795184,724.9372894,361.5694756,1294.853417,1262.599045,712.0122754,2076.51964,355.2192718,177.1690431,634.4781745
Western Pacific,BSI,65 to 69,Klebsiella pneumoniae,3365.067435,2024.926496,5266.498138,939.6145394,481.6877277,1616.286672,0,0,0,0,0,0
Western Pacific,BSI,70 to 74,Klebsiella pneumoniae,4302.21216,2214.522924,7495.435902,1192.527193,545.7789224,2255.20903,0,0,0,0,0,0
Western Pacific,BSI,75 to 79,Klebsiella pneumoniae,3673.110649,1860.124184,6413.207104,1020.522929,455.7723249,1909.769798,0,0,0,0,0,0
Western Pacific,BSI,80 to 84,Klebsiella pneumoniae,3681.856855,1950.120379,6169.174165,1021.208801,469.5295,1865.500556,0,0,0,0,0,0
Western Pacific,BSI,85 to 89,Klebsiella pneumoniae,2721.347925,1373.312721,4747.233395,752.6487424,341.3516629,1395.893064,0,0,0,0,0,0
Western Pacific,BSI,90 to 94,Klebsiella pneumoniae,991.7946151,450.041515,1861.654885,270.5992617,114.1536227,533.8979222,0,0,0,0,0,0
Western Pacific,BSI,95 plus,Klebsiella pneumoniae,316.2888732,128.7478114,639.7074083,83.60139593,32.91100516,177.2521182,0,0,0,0,0,0
Africa,Cardiac infections,EN,Klebsiella pneumoniae,15.2354333,8.485905438,26.33584784,4.125011356,2.040664292,7.675020869,0,0,0,0,0,0
Africa,Cardiac infections,LN,Klebsiella pneumoniae,10.4177213,4.614316973,22.67162977,2.838348984,1.190604313,6.235684099,0,0,0,0,0,0
Africa,Cardiac infections,PN,Klebsiella pneumoniae,68.49802353,42.3730279,107.0302466,18.56394905,10.30211645,30.78928985,0,0,0,0,0,0
Africa,Cardiac infections,1 to 4,Klebsiella pneumoniae,43.83238493,19.91436607,77.81429924,11.85647443,4.890990178,21.52685717,0,0,0,0,0,0
Africa,Cardiac infections,5 to 9,Klebsiella pneumoniae,12.8310655,6.879575747,25.17670007,3.44402296,1.693291748,6.720064124,0,0,0,0,0,0
Africa,Cardiac infections,10 to 14,Klebsiella pneumoniae,17.81299373,11.59943131,28.46039634,4.785715539,2.800525136,8.135761846,0,0,0,0,0,0
Africa,Cardiac infections,15 to 19,Klebsiella pneumoniae,18.72979769,11.39657431,30.88667361,5.02729936,2.730254999,8.908077356,0,0,0,0,0,0
Africa,Cardiac infections,20 to 24,Klebsiella pneumoniae,21.6761414,14.62077628,31.5326037,5.820801032,3.408060125,9.050698748,0,0,0,0,0,0
Africa,Cardiac infections,25 to 29,Klebsiella pneumoniae,23.64157411,16.4381275,32.38536717,6.359087768,3.936926607,9.608203014,0,0,0,0,0,0
Africa,Cardiac infections,30 to 34,Klebsiella pneumoniae,21.74555728,15.15681552,29.93144761,5.859893565,3.571527292,8.977178597,0,0,0,0,0,0
Africa,Cardiac infections,35 to 39,Klebsiella pneumoniae,25.38835159,17.7986047,35.33561737,6.831136167,4.170283405,10.32811015,0,0,0,0,0,0
Africa,Cardiac infections,40 to 44,Klebsiella pneumoniae,26.13952453,17.6239692,37.00464307,7.028577794,4.216929091,11.00466336,0,0,0,0,0,0
Africa,Cardiac infections,45 to 49,Klebsiella pneumoniae,24.62739976,16.05720478,35.82786973,6.602840695,3.914665032,10.54338656,0,0,0,0,0,0
Africa,Cardiac infections,50 to 54,Klebsiella pneumoniae,48.64498285,32.82203285,69.35144495,13.06078442,7.87623416,20.50831859,0,0,0,0,0,0
Africa,Cardiac infections,55 to 59,Klebsiella pneumoniae,56.12749569,36.995439,82.1411051,15.07254196,8.69939762,24.25753845,0,0,0,0,0,0
Africa,Cardiac infections,60 to 64,Klebsiella pneumoniae,55.93881209,38.71197327,78.92822222,15.02017391,9.20039121,23.5527855,27.41001792,18.9688669,38.67482889,7.359885217,4.508191693,11.54086489
Africa,Cardiac infections,65 to 69,Klebsiella pneumoniae,67.20920008,47.24574842,94.27696961,18.08360184,11.09124858,27.84356946,0,0,0,0,0,0
Africa,Cardiac infections,70 to 74,Klebsiella pneumoniae,70.62655975,50.08427139,98.53876602,19.02366826,11.83480549,28.47730808,0,0,0,0,0,0
Africa,Cardiac infections,75 to 79,Klebsiella pneumoniae,71.29198308,49.88586672,98.51567139,19.29255377,12.05622837,28.78962056,0,0,0,0,0,0
Africa,Cardiac infections,80 to 84,Klebsiella pneumoniae,59.65569733,41.10849207,83.03012321,16.16150834,9.928107664,24.83038086,0,0,0,0,0,0
Africa,Cardiac infections,85 to 89,Klebsiella pneumoniae,38.87825413,26.38362354,53.96640281,10.56932537,6.251670677,16.15550047,0,0,0,0,0,0
Africa,Cardiac infections,90 to 94,Klebsiella pneumoniae,18.9669704,11.8733255,29.03635614,5.164165781,2.990199728,8.540646776,0,0,0,0,0,0
Africa,Cardiac infections,95 plus,Klebsiella pneumoniae,5.296839451,2.971307605,9.722589174,1.441071677,0.73014015,2.756021063,0,0,0,0,0,0
Americas,Cardiac infections,EN,Klebsiella pneumoniae,0.705662293,0.40070507,1.200409966,0.189801358,0.099242001,0.346206386,0,0,0,0,0,0
Americas,Cardiac infections,LN,Klebsiella pneumoniae,0.759674796,0.320417312,1.779853457,0.202825378,0.083210921,0.474257751,0,0,0,0,0,0
Americas,Cardiac infections,PN,Klebsiella pneumoniae,13.56775999,8.491721931,22.06689929,3.819401169,2.248378055,6.754718768,0,0,0,0,0,0
Americas,Cardiac infections,1 to 4,Klebsiella pneumoniae,7.995166276,5.3975023,12.11877663,2.214284683,1.351855442,3.493594846,0,0,0,0,0,0
Americas,Cardiac infections,5 to 9,Klebsiella pneumoniae,3.486933412,2.437061473,5.181977876,0.970414849,0.614427893,1.520677288,0,0,0,0,0,0
Americas,Cardiac infections,10 to 14,Klebsiella pneumoniae,5.014933993,3.660785146,7.174313779,1.402924074,0.933632895,2.132089413,0,0,0,0,0,0
Americas,Cardiac infections,15 to 19,Klebsiella pneumoniae,7.730375323,5.620517998,11.34145848,2.163990262,1.452341942,3.249367849,0,0,0,0,0,0
Americas,Cardiac infections,20 to 24,Klebsiella pneumoniae,11.05541349,8.124014944,16.33273241,3.070445748,2.067256045,4.739259726,0,0,0,0,0,0
Americas,Cardiac infections,25 to 29,Klebsiella pneumoniae,13.77422243,10.61330491,18.75190347,3.795331957,2.660248445,5.367327068,0,0,0,0,0,0
Americas,Cardiac infections,30 to 34,Klebsiella pneumoniae,16.20762834,12.32613698,21.91911468,4.46073442,3.123097697,6.385642307,0,0,0,0,0,0
Americas,Cardiac infections,35 to 39,Klebsiella pneumoniae,21.36283242,16.49924696,28.77190056,5.899605829,4.110363737,8.410091579,0,0,0,0,0,0
Americas,Cardiac infections,40 to 44,Klebsiella pneumoniae,26.00629157,20.25584101,33.95186015,7.203471384,5.077025161,10.10735926,0,0,0,0,0,0
Americas,Cardiac infections,45 to 49,Klebsiella pneumoniae,31.13200772,23.86357711,40.38502652,8.602624388,6.029407888,11.95215049,0,0,0,0,0,0
Americas,Cardiac infections,50 to 54,Klebsiella pneumoniae,56.18723467,42.3329394,72.37898686,15.53016808,10.88991368,21.40815955,0,0,0,0,0,0
Americas,Cardiac infections,55 to 59,Klebsiella pneumoniae,74.92200973,56.01234613,98.7814454,20.65164951,14.27400253,28.72718263,0,0,0,0,0,0
Americas,Cardiac infections,60 to 64,Klebsiella pneumoniae,91.53780174,66.54514921,120.6755288,25.15054875,17.08120039,34.73732839,44.85352285,32.60712311,59.13100912,12.32376889,8.369788191,17.02129091
Americas,Cardiac infections,65 to 69,Klebsiella pneumoniae,109.322946,79.54474861,140.0793621,30.02196755,20.25635421,41.061457,0,0,0,0,0,0
Americas,Cardiac infections,70 to 74,Klebsiella pneumoniae,141.5388737,100.4611129,187.6013319,38.58631861,25.4561265,54.64876014,0,0,0,0,0,0
Americas,Cardiac infections,75 to 79,Klebsiella pneumoniae,151.7970751,105.3247679,198.3482163,41.12564671,27.12566542,58.17523971,0,0,0,0,0,0
Americas,Cardiac infections,80 to 84,Klebsiella pneumoniae,149.6490579,103.5914927,196.3008692,40.01617684,25.28892071,56.20995384,0,0,0,0,0,0
Americas,Cardiac infections,85 to 89,Klebsiella pneumoniae,138.056888,89.31490258,180.7293394,36.40446342,21.66803792,51.62182281,0,0,0,0,0,0
Americas,Cardiac infections,90 to 94,Klebsiella pneumoniae,96.69022515,58.07207174,130.7380602,25.12421677,13.90942463,37.17210553,0,0,0,0,0,0
Americas,Cardiac infections,95 plus,Klebsiella pneumoniae,58.88140495,31.87794811,83.80803538,15.08258982,7.674019866,22.90708861,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,EN,Klebsiella pneumoniae,5.230404974,2.471712297,10.19253591,1.63484027,0.717571981,3.282410223,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,LN,Klebsiella pneumoniae,5.257450646,0.899428039,14.05839014,1.703507103,0.284644704,4.515596744,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,PN,Klebsiella pneumoniae,24.25163751,11.49476356,46.34123717,7.64894124,3.506813801,14.91243575,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,1 to 4,Klebsiella pneumoniae,17.88042169,8.07572298,34.46857304,5.534437824,2.451854992,10.96432183,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,5 to 9,Klebsiella pneumoniae,11.41932794,4.875367644,23.47680185,3.531422851,1.477389039,7.506118489,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,10 to 14,Klebsiella pneumoniae,11.43025621,5.601892104,20.79770875,3.543244599,1.687440204,6.607471504,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,15 to 19,Klebsiella pneumoniae,14.10436179,7.656618195,25.20361441,4.406190769,2.310051864,8.198215793,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,20 to 24,Klebsiella pneumoniae,14.56851267,8.435882701,25.85209157,4.548738359,2.556163843,8.018728561,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,25 to 29,Klebsiella pneumoniae,13.76471312,8.777943455,20.64088561,4.306185649,2.629108332,6.751585926,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,30 to 34,Klebsiella pneumoniae,15.2198275,9.601012646,23.30033342,4.718840343,2.835072681,7.498763201,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,35 to 39,Klebsiella pneumoniae,17.94195472,11.31488624,26.96273199,5.534484978,3.395716573,8.803683117,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,40 to 44,Klebsiella pneumoniae,20.61047366,13.8174017,30.19456802,6.330279837,3.966825818,9.616631256,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,45 to 49,Klebsiella pneumoniae,20.47989195,13.63832698,29.88984936,6.273161092,3.98646598,9.777695514,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,50 to 54,Klebsiella pneumoniae,35.4460992,24.18119419,51.49557902,10.89872852,6.927136972,16.54018346,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,55 to 59,Klebsiella pneumoniae,39.64149349,25.7146591,59.89228651,12.22153574,7.570864077,18.92103521,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,60 to 64,Klebsiella pneumoniae,45.34384877,29.55014804,67.36410805,13.9920479,8.774098202,21.36284197,22.2184859,14.47957254,33.00841295,6.856103473,4.299308119,10.46779256
Eastern Mediterranean,Cardiac infections,65 to 69,Klebsiella pneumoniae,49.80063824,32.55641602,72.41116182,15.36426356,9.718908446,23.12072649,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,70 to 74,Klebsiella pneumoniae,56.71370119,37.81427178,82.81333093,17.4820428,11.04950833,26.59406972,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,75 to 79,Klebsiella pneumoniae,54.95244852,36.00521913,80.66135241,16.90319605,10.6094517,25.74229926,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,80 to 84,Klebsiella pneumoniae,52.49762948,34.78042209,74.56236285,16.02755884,10.29386586,23.97017889,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,85 to 89,Klebsiella pneumoniae,32.24140285,21.88311064,47.12521893,9.813953617,6.168792342,14.86049208,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,90 to 94,Klebsiella pneumoniae,16.88588762,9.993390828,25.89257427,5.112038622,2.948885093,8.29963883,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,95 plus,Klebsiella pneumoniae,5.21803077,2.932370018,9.294381986,1.56932797,0.818089233,2.833405609,0,0,0,0,0,0
Europe,Cardiac infections,EN,Klebsiella pneumoniae,0.221180864,0.092364878,0.383797794,0.063458028,0.025293089,0.118023076,0,0,0,0,0,0
Europe,Cardiac infections,LN,Klebsiella pneumoniae,0.283644648,0.069769155,0.998348938,0.08371054,0.01998181,0.327794414,0,0,0,0,0,0
Europe,Cardiac infections,PN,Klebsiella pneumoniae,3.202027609,1.369640157,7.200222771,0.952744679,0.397311871,2.143118263,0,0,0,0,0,0
Europe,Cardiac infections,1 to 4,Klebsiella pneumoniae,2.575524725,1.344729516,4.970094994,0.760710453,0.381902455,1.539769991,0,0,0,0,0,0
Europe,Cardiac infections,5 to 9,Klebsiella pneumoniae,1.040940536,0.526635007,1.884090497,0.309317745,0.151980044,0.582343567,0,0,0,0,0,0
Europe,Cardiac infections,10 to 14,Klebsiella pneumoniae,1.378790033,0.825674191,2.220362682,0.412248368,0.2407325,0.665292756,0,0,0,0,0,0
Europe,Cardiac infections,15 to 19,Klebsiella pneumoniae,3.633364732,2.473383144,5.524191615,1.091853413,0.699310012,1.719276154,0,0,0,0,0,0
Europe,Cardiac infections,20 to 24,Klebsiella pneumoniae,6.948437617,4.76803682,10.30883387,2.109383385,1.350703676,3.117449719,0,0,0,0,0,0
Europe,Cardiac infections,25 to 29,Klebsiella pneumoniae,16.64210768,11.37316151,22.36249977,5.220716927,3.389453904,7.250718763,0,0,0,0,0,0
Europe,Cardiac infections,30 to 34,Klebsiella pneumoniae,25.40112446,15.09844998,35.11022678,8.094700083,4.483516502,11.49295142,0,0,0,0,0,0
Europe,Cardiac infections,35 to 39,Klebsiella pneumoniae,30.67564515,18.79320306,43.61839864,9.674932305,5.675213854,14.09792132,0,0,0,0,0,0
Europe,Cardiac infections,40 to 44,Klebsiella pneumoniae,33.35489564,23.12747134,46.90469914,10.24456319,6.726282261,14.84739702,0,0,0,0,0,0
