WHO_region,Disease_presentation,Age_group,Pathogen,Associated_resistant_mean,Associated_resistant_lower,Associated_resistant_upper,Attributable_resistance_mean,Attributable_resistance_lower,Attributable_resistance_upper,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018
Eastern Mediterranean,Cardiac infections,45 to 49,Staphylococcus aureus,1000,1000,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,45 to 49,Streptococcus pneumoniae,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,50 to 54,Acinetobacter baumannii,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,50 to 54,Enterococcus faecium,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,50 to 54,Escherichia coli,1000,1000,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,50 to 54,Group A Streptococcus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,50 to 54,Klebsiella pneumoniae,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,50 to 54,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,50 to 54,Pseudomonas aeruginosa,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,50 to 54,Salmonella Typhi,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,50 to 54,Staphylococcus aureus,1000,1000,2000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,50 to 54,Streptococcus pneumoniae,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,55 to 59,Acinetobacter baumannii,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,55 to 59,Enterococcus faecium,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,55 to 59,Escherichia coli,1000,1000,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,55 to 59,Group A Streptococcus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,55 to 59,Klebsiella pneumoniae,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,55 to 59,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,55 to 59,Pseudomonas aeruginosa,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,55 to 59,Salmonella Typhi,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,55 to 59,Staphylococcus aureus,1000,1000,2000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,55 to 59,Streptococcus pneumoniae,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,60 to 64,Acinetobacter baumannii,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,60 to 64,Enterococcus faecium,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,60 to 64,Escherichia coli,1000,1000,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,60 to 64,Group A Streptococcus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,60 to 64,Klebsiella pneumoniae,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,60 to 64,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,60 to 64,Pseudomonas aeruginosa,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,60 to 64,Salmonella Typhi,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,60 to 64,Staphylococcus aureus,1000,1000,2000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,60 to 64,Streptococcus pneumoniae,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,65 to 69,Acinetobacter baumannii,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,65 to 69,Enterococcus faecium,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,65 to 69,Escherichia coli,1000,1000,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,65 to 69,Group A Streptococcus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,65 to 69,Klebsiella pneumoniae,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,65 to 69,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,65 to 69,Pseudomonas aeruginosa,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,65 to 69,Salmonella Typhi,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,65 to 69,Staphylococcus aureus,1000,1000,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,65 to 69,Streptococcus pneumoniae,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,70 to 74,Acinetobacter baumannii,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,70 to 74,Enterococcus faecium,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,70 to 74,Escherichia coli,1000,1000,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,70 to 74,Group A Streptococcus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,70 to 74,Klebsiella pneumoniae,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,70 to 74,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,70 to 74,Pseudomonas aeruginosa,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,70 to 74,Salmonella Typhi,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,70 to 74,Staphylococcus aureus,1000,1000,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,70 to 74,Streptococcus pneumoniae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,75 to 79,Acinetobacter baumannii,1000,1000,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,75 to 79,Enterococcus faecium,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,75 to 79,Escherichia coli,1000,1000,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,75 to 79,Group A Streptococcus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,75 to 79,Klebsiella pneumoniae,1000,1000,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,75 to 79,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,75 to 79,Pseudomonas aeruginosa,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,75 to 79,Salmonella Typhi,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,75 to 79,Staphylococcus aureus,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,75 to 79,Streptococcus pneumoniae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,80 to 84,Acinetobacter baumannii,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,80 to 84,Enterococcus faecium,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,80 to 84,Escherichia coli,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,80 to 84,Group A Streptococcus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,80 to 84,Klebsiella pneumoniae,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,80 to 84,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,80 to 84,Pseudomonas aeruginosa,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,80 to 84,Salmonella Typhi,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,80 to 84,Staphylococcus aureus,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,80 to 84,Streptococcus pneumoniae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,85 to 89,Acinetobacter baumannii,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,85 to 89,Enterococcus faecium,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,85 to 89,Escherichia coli,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,85 to 89,Group A Streptococcus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,85 to 89,Klebsiella pneumoniae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,85 to 89,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,85 to 89,Pseudomonas aeruginosa,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,85 to 89,Salmonella Typhi,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,85 to 89,Staphylococcus aureus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,85 to 89,Streptococcus pneumoniae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,90 to 94,Acinetobacter baumannii,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,90 to 94,Enterococcus faecium,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,90 to 94,Escherichia coli,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,90 to 94,Group A Streptococcus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,90 to 94,Klebsiella pneumoniae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,90 to 94,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,90 to 94,Pseudomonas aeruginosa,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,90 to 94,Salmonella Typhi,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,90 to 94,Staphylococcus aureus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,90 to 94,Streptococcus pneumoniae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,95 plus,Acinetobacter baumannii,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,95 plus,Enterococcus faecium,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,95 plus,Escherichia coli,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,95 plus,Group A Streptococcus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,95 plus,Klebsiella pneumoniae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,95 plus,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,95 plus,Pseudomonas aeruginosa,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,95 plus,Salmonella Typhi,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,95 plus,Staphylococcus aureus,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Cardiac infections,95 plus,Streptococcus pneumoniae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Gonorrhoea and chlamydia,10 to 14,Neisseria gonorrhoeae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Gonorrhoea and chlamydia,15 to 19,Neisseria gonorrhoeae,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Gonorrhoea and chlamydia,20 to 24,Neisseria gonorrhoeae,1000,0,2000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Gonorrhoea and chlamydia,25 to 29,Neisseria gonorrhoeae,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Gonorrhoea and chlamydia,30 to 34,Neisseria gonorrhoeae,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Gonorrhoea and chlamydia,35 to 39,Neisseria gonorrhoeae,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Gonorrhoea and chlamydia,40 to 44,Neisseria gonorrhoeae,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Gonorrhoea and chlamydia,45 to 49,Neisseria gonorrhoeae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Gonorrhoea and chlamydia,50 to 54,Neisseria gonorrhoeae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Gonorrhoea and chlamydia,55 to 59,Neisseria gonorrhoeae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
Eastern Mediterranean,Gonorrhoea and chlamydia,60 to 64,Neisseria gonorrhoeae,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583
