WHO_region,Disease_presentation,Age_group,Pathogen,deaths associated with resistance (mean),deaths associated with resistance (lower),deaths associated with resistance (upper),deaths attributable to resistance (mean),deaths attributable to resistance (lower),deaths attributable to resistance (upper),hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018,vaccine_avertable_deaths_associated_with_resistance_.mean.,vaccine_avertable_deaths_associated_with_resistance_.lower.,vaccine_avertable_deaths_associated_with_resistance_.upper.,vaccine_avertable_deaths_attributable_to_resistance_.mean.,vaccine_avertable_deaths_attributable_to_resistance_.lower.,vaccine_avertable_deaths_attributable_to_resistance_.upper.
Eastern Mediterranean,Diarrhoea,10 to 14,Non-typhoidal Salmonella,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,10 to 14,Shigella spp.,5000,1000,12000,1000,0,2000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,15 to 19,Escherichia coli,3000,1000,7000,1000,0,2000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,15 to 19,Non-typhoidal Salmonella,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,15 to 19,Shigella spp.,3000,1000,7000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,20 to 24,Escherichia coli,2000,1000,5000,1000,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,20 to 24,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,20 to 24,Shigella spp.,2000,1000,6000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,25 to 29,Escherichia coli,2000,1000,4000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,25 to 29,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,25 to 29,Shigella spp.,2000,1000,5000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,30 to 34,Escherichia coli,1000,1000,3000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,30 to 34,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,30 to 34,Shigella spp.,2000,1000,4000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,35 to 39,Escherichia coli,1000,0,3000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,35 to 39,Non-typhoidal Salmonella,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,35 to 39,Shigella spp.,2000,0,4000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,40 to 44,Escherichia coli,1000,1000,3000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,40 to 44,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,40 to 44,Shigella spp.,1000,0,4000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,45 to 49,Escherichia coli,2000,1000,4000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,45 to 49,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,45 to 49,Shigella spp.,1000,0,3000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,50 to 54,Escherichia coli,2000,1000,5000,1000,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,50 to 54,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,50 to 54,Shigella spp.,1000,0,3000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,55 to 59,Escherichia coli,3000,1000,6000,1000,0,2000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,55 to 59,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,55 to 59,Shigella spp.,1000,0,3000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,60 to 64,Escherichia coli,4000,1000,9000,1000,0,3000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,60 to 64,Non-typhoidal Salmonella,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,60 to 64,Shigella spp.,1000,0,3000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,65 to 69,Escherichia coli,5000,2000,12000,1000,0,3000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,65 to 69,Non-typhoidal Salmonella,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,65 to 69,Shigella spp.,2000,0,4000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,70 to 74,Escherichia coli,6000,2000,14000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,70 to 74,Non-typhoidal Salmonella,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,70 to 74,Shigella spp.,2000,1000,5000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,75 to 79,Escherichia coli,6000,2000,14000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,75 to 79,Non-typhoidal Salmonella,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,75 to 79,Shigella spp.,2000,1000,5000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,80 to 84,Escherichia coli,6000,2000,14000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,80 to 84,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,80 to 84,Shigella spp.,2000,1000,5000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,85 to 89,Escherichia coli,3000,1000,8000,1000,0,2000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,85 to 89,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,85 to 89,Shigella spp.,1000,0,3000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,90 to 94,Escherichia coli,1000,0,3000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,90 to 94,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,90 to 94,Shigella spp.,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,95 plus,Escherichia coli,0,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,95 plus,Non-typhoidal Salmonella,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Diarrhoea,95 plus,Shigella spp.,0,0,0,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,EN,Enterococcus faecium,1000,0,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,EN,Escherichia coli,3000,2000,5000,1000,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,EN,Klebsiella pneumoniae,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,EN,Pseudomonas aeruginosa,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,EN,Staphylococcus aureus,3000,2000,5000,1000,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,LN,Enterococcus faecium,1000,0,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,LN,Escherichia coli,3000,1000,5000,1000,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,LN,Klebsiella pneumoniae,1000,1000,2000,0,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,LN,Pseudomonas aeruginosa,1000,0,1000,0,0,0,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,LN,Staphylococcus aureus,3000,1000,5000,1000,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,PN,Enterococcus faecium,6000,2000,13000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,PN,Escherichia coli,16000,8000,27000,4000,2000,8000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,PN,Klebsiella pneumoniae,7000,3000,12000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,3358.54166666667,1439.375,5757.5,959.583333333333,479.791666666667,1919.16666666667
Eastern Mediterranean,Intra-abdominal infections,PN,Pseudomonas aeruginosa,4000,2000,8000,1000,0,2000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,PN,Staphylococcus aureus,15000,7000,26000,4000,2000,7000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,6168.75,2878.75,10692.5,1645,822.5,2878.75
Eastern Mediterranean,Intra-abdominal infections,1 to 4,Enterococcus faecium,6000,2000,12000,1000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,1 to 4,Escherichia coli,15000,8000,26000,4000,2000,8000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,1 to 4,Klebsiella pneumoniae,6000,3000,12000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,2940,1470,5880,980,490,1960
Eastern Mediterranean,Intra-abdominal infections,1 to 4,Pseudomonas aeruginosa,4000,2000,7000,1000,0,2000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,1 to 4,Staphylococcus aureus,15000,7000,26000,4000,2000,7000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,1726.44230769231,805.673076923077,2992.5,460.384615384615,230.192307692308,805.673076923077
Eastern Mediterranean,Intra-abdominal infections,5 to 9,Enterococcus faecium,4000,2000,8000,1000,0,2000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,5 to 9,Escherichia coli,13000,7000,21000,4000,2000,6000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,5 to 9,Klebsiella pneumoniae,5000,3000,9000,2000,1000,3000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,47.1153846153846,28.2692307692308,84.8076923076923,18.8461538461538,9.42307692307692,28.2692307692308
Eastern Mediterranean,Intra-abdominal infections,5 to 9,Pseudomonas aeruginosa,3000,2000,5000,1000,0,2000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,5 to 9,Staphylococcus aureus,9000,4000,15000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,10 to 14,Enterococcus faecium,4000,2000,6000,1000,0,2000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,10 to 14,Escherichia coli,11000,6000,17000,3000,2000,5000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,10 to 14,Klebsiella pneumoniae,5000,3000,7000,1000,1000,2000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,10 to 14,Pseudomonas aeruginosa,3000,1000,4000,1000,0,1000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,10 to 14,Staphylococcus aureus,7000,4000,12000,2000,1000,3000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,15 to 19,Enterococcus faecium,7000,4000,14000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,15 to 19,Escherichia coli,23000,13000,37000,7000,4000,11000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,15 to 19,Klebsiella pneumoniae,10000,6000,17000,3000,2000,5000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,15 to 19,Pseudomonas aeruginosa,6000,3000,10000,2000,1000,3000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,15 to 19,Staphylococcus aureus,16000,9000,27000,4000,2000,8000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,20 to 24,Enterococcus faecium,7000,3000,15000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,20 to 24,Escherichia coli,23000,11000,41000,7000,3000,12000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,20 to 24,Klebsiella pneumoniae,10000,5000,18000,3000,1000,6000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,20 to 24,Pseudomonas aeruginosa,6000,3000,11000,2000,1000,3000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,20 to 24,Staphylococcus aureus,15000,7000,28000,4000,2000,8000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,25 to 29,Enterococcus faecium,7000,3000,13000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,25 to 29,Escherichia coli,21000,11000,37000,6000,3000,11000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,25 to 29,Klebsiella pneumoniae,9000,4000,16000,3000,1000,5000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,25 to 29,Pseudomonas aeruginosa,5000,3000,10000,1000,1000,3000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,25 to 29,Staphylococcus aureus,14000,7000,26000,4000,2000,7000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,30 to 34,Enterococcus faecium,6000,3000,12000,2000,1000,3000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,30 to 34,Escherichia coli,19000,9000,34000,5000,2000,10000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,30 to 34,Klebsiella pneumoniae,8000,3000,14000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,30 to 34,Pseudomonas aeruginosa,5000,2000,9000,1000,1000,2000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,30 to 34,Staphylococcus aureus,12000,6000,23000,3000,1000,7000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,35 to 39,Enterococcus faecium,8000,3000,15000,2000,1000,4000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,35 to 39,Escherichia coli,23000,11000,43000,7000,3000,13000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,35 to 39,Klebsiella pneumoniae,9000,4000,18000,3000,1000,6000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,35 to 39,Pseudomonas aeruginosa,6000,3000,12000,2000,1000,3000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,35 to 39,Staphylococcus aureus,15000,7000,28000,4000,2000,8000,0.853799511286263,0.838837359009043,0.785338072281253,0.777989575579583,0,0,0,0,0,0
