WHO_region,Disease_presentation,Age_group,Pathogen,associated with susceptible (mean),associated with susceptible (lower),associated with susceptible (upper),associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-susceptible (mean),vaccine avertable-susceptible (lower),vaccine avertable-susceptible (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Americas,Intra-abdominal infections,10 to 14,Klebsiella pneumoniae,7.57388490111055,4.93625950502583,11.7815079979812,24.5093982701705,16.6810567220121,35.7848839358959,6.69405792048633,4.3122710131688,10.1200950037122,3.71120360154417,2.41876715746266,5.77293891901079,12.0096051523835,8.17371779378593,17.534593128589,3.2800883810383,2.11301279645271,4.95884655181898
Americas,Intra-abdominal infections,15 to 19,Klebsiella pneumoniae,13.0455156448394,7.61550922991228,22.1508480912114,40.4864783511452,24.4424890691901,65.531635620452,11.1087812324916,6.38450246480045,18.2332925028384,6.39230266597131,3.73159952265702,10.8539155646936,19.8383743920611,11.9768196439032,32.1105014540215,5.44330280392088,3.12840620775222,8.93431332639081
Americas,Intra-abdominal infections,20 to 24,Klebsiella pneumoniae,21.3884731791855,11.9212020528742,37.1733608533111,61.2793724693652,34.2929153202203,102.888891570364,16.8149256316706,9.01776990709071,28.8347317382686,10.4803518578009,5.84138900590836,18.2149468181224,30.0268925099889,16.8035285069079,50.4155568694783,8.23931355951859,4.41870725447445,14.1290185517516
Americas,Intra-abdominal infections,25 to 29,Klebsiella pneumoniae,33.9467768124151,18.4105331707093,58.0569087111677,84.9229614689809,46.1782910186879,142.740377761054,23.2640722081514,12.1487005671143,40.2658573144118,16.6339206380834,9.02116125364756,28.4478852684722,41.6122511198006,22.6273625991571,69.9427851029165,11.3993953819942,5.95286327788601,19.7302700840618
Americas,Intra-abdominal infections,30 to 34,Klebsiella pneumoniae,57.1731829650638,30.8834699999459,88.4918485907635,129.214353864908,69.125111171174,202.702718389116,35.4721293494224,18.4938287655206,57.5558417513558,28.0148596528813,15.1329002999735,43.3610058094741,63.3150333938049,33.8713044738753,99.3243320106668,17.381343381217,9.06197609510509,28.2023624581643
Americas,Intra-abdominal infections,35 to 39,Klebsiella pneumoniae,96.445744690797,49.7182319572749,161.772852932945,207.509950172916,108.596955837303,346.195985989622,57.0168118850128,29.216546223036,97.338464009643,47.2584148984905,24.3619336590647,79.2686979371431,101.679875584729,53.2125083602785,169.636033134915,27.9382378236563,14.3161076492876,47.6958473647251
Americas,Intra-abdominal infections,40 to 44,Klebsiella pneumoniae,153.080409912613,86.6743523040723,241.955636250298,316.661686255179,176.930142759816,500.353820319418,86.976614732034,47.2596845528316,140.560653776118,75.0094008571804,42.4704326289954,118.558261762646,155.164226265038,86.6957699523098,245.173371956515,42.6185412186967,23.1572454308875,68.8747203502978
Americas,Intra-abdominal infections,45 to 49,Klebsiella pneumoniae,248.174728514359,136.054103828499,396.379653720149,476.530166910697,262.338307730584,761.462894579923,130.527888217998,69.6166323222701,212.652601913069,121.605616972036,66.6665108759645,194.226030322873,233.499781786242,128.545770787986,373.116818344162,63.958665226819,34.1121498379124,104.199774937404
Americas,Intra-abdominal infections,50 to 54,Klebsiella pneumoniae,585.899511299652,355.731752777299,873.302702457065,1049.5708148214,646.828076537083,1578.57237264706,286.75357420216,165.606448245875,451.857164159384,287.090760536829,174.308558860876,427.918324203962,514.289699262486,316.945757503171,773.500462597059,140.509251359058,81.1471596404787,221.410010438098
Americas,Intra-abdominal infections,55 to 59,Klebsiella pneumoniae,809.731924881187,529.044857468304,1149.85389069924,1365.39560382388,899.126804704614,1937.70904371862,371.950124260296,230.929215763092,556.037351924144,396.768643191782,259.231980159469,563.428406442628,669.043845873701,440.572134305261,949.477431422124,182.255560887545,113.155315723915,272.458302442831
Americas,Intra-abdominal infections,60 to 64,Klebsiella pneumoniae,961.140048936707,629.735873576616,1387.88924456375,1616.6058426856,1079.57776086774,2313.37755390477,439.896857326738,270.740556088332,657.981204895479,470.958623978986,308.570578052542,680.065729836237,792.136862915944,528.993102825193,1133.55500141334,215.549460090102,132.662872483283,322.410790398785
Americas,Intra-abdominal infections,65 to 69,Klebsiella pneumoniae,975.218754606803,695.67119169564,1332.29601588312,1699.38013609752,1230.32313090112,2318.71299733833,463.533414543611,305.88948895839,667.335748267553,477.857189757334,340.878883930864,652.825047782729,832.696266687785,602.858334141549,1136.16936869578,227.131373126369,149.885849589611,326.994516651101
Americas,Intra-abdominal infections,70 to 74,Klebsiella pneumoniae,1178.91247299876,753.760079323484,1730.00586602886,2034.22454481533,1314.07750963812,2980.87248462111,554.569174964322,337.783287697998,848.88462070864,577.667111769392,369.342438868507,847.702874354141,996.770026959512,643.897979722679,1460.62751746434,271.738895732518,165.513810972019,415.953464147234
Americas,Intra-abdominal infections,75 to 79,Klebsiella pneumoniae,1164.23772493353,791.894235118513,1647.91549583447,2015.39574541508,1398.3473066267,2826.11308931526,549.876461572619,352.592376372981,812.356012944882,570.47648521743,388.028175208071,807.47859295889,987.543915253389,685.190180247083,1384.79541376448,269.439466170583,172.770264422761,398.054446342992
Americas,Intra-abdominal infections,80 to 84,Klebsiella pneumoniae,1104.34873351553,784.756184897657,1557.80465760534,1872.12855456331,1337.18703327232,2606.64232108706,510.629795966101,328.606123219776,747.706953113696,541.13087942261,384.530530599852,763.324282226617,917.342991736022,655.221646303437,1277.25473733266,250.208600023389,161.01700037769,366.376407025711
Americas,Intra-abdominal infections,85 to 89,Klebsiella pneumoniae,946.578993687509,643.884906144379,1336.79332216169,1498.66321283287,1024.44241541448,2128.41139110281,407.255048327978,256.026329030484,605.066040927218,463.823706906879,315.503604010746,655.028727859228,734.344974288106,501.976783553095,1042.92158164038,199.554973680709,125.452901224937,296.482360054337
Americas,Intra-abdominal infections,90 to 94,Klebsiella pneumoniae,624.629136588451,387.660668152218,927.836892284447,845.251668407795,534.091293728075,1240.1306802304,227.748351928321,133.522837124029,350.489724349928,306.068276928341,189.953727394587,454.640077219379,414.17331751982,261.704733926757,607.664033312896,111.596692444877,65.4261901907742,171.739964931465
Americas,Intra-abdominal infections,95 plus,Klebsiella pneumoniae,325.481643162492,184.396899174958,502.765113985815,388.318898182336,223.271635811595,595.888070916653,103.76019500517,57.4099941069034,165.366492604344,159.486005149621,90.3544805957294,246.354905853049,190.276260109345,109.403101547682,291.98515474916,50.8424955525333,28.1308971123827,81.0295813761286
Americas,LRI and thorax infections,EN,Klebsiella pneumoniae,235.90778853161,123.853474501024,381.160723730774,927.601613706717,514.546674005962,1455.0582007683,254.278653240872,133.623641775179,425.710439720762,115.594816380489,60.6882025055018,186.768754628079,454.524790716291,252.127870262921,712.978518376467,124.596540088027,65.4755844698377,208.598115463173
Americas,LRI and thorax infections,LN,Klebsiella pneumoniae,67.990501617621,44.1845114375366,101.640978898095,285.58401353399,192.551115022141,402.741926364341,77.3067160149496,46.4698890624351,117.763674897628,33.3153457926343,21.6504106043929,49.8040796600666,139.936166631655,94.3500463608491,197.343543918527,37.8802908473253,22.7702456405932,57.7042006998377
Americas,LRI and thorax infections,PN,Klebsiella pneumoniae,200.948139970453,146.62959905961,271.447070848748,847.26459303072,616.000157085194,1130.19509847914,233.727296413545,155.820024064354,335.940966756784,98.464588585522,71.8485035392089,133.009064715887,415.159650585053,301.840076971745,553.795598254779,114.526375242637,76.3518117915334,164.611073710824
Americas,LRI and thorax infections,1 to 4,Klebsiella pneumoniae,75.0796972991827,55.1325373088378,99.1440614208095,344.814894157138,256.982825480658,451.383525790289,93.7854186575319,62.7313970907762,133.146274350699,36.7890516765995,27.0149432813305,48.5805900961967,168.959298136998,125.921584485522,221.177927637242,45.9548551421906,30.7383845744803,65.2416744318425
Americas,LRI and thorax infections,5 to 9,Klebsiella pneumoniae,18.1302800556695,13.5122213205827,24.9926169221964,73.2709772763139,56.4193426967293,94.6713842638229,20.1050721925183,14.0628009014675,27.9767540891085,8.88383722727805,6.62098844708552,12.2463822918762,35.9027788653938,27.6454779213974,46.3889782892732,9.85148537433396,6.89077244171907,13.7086095036632
Americas,LRI and thorax infections,10 to 14,Klebsiella pneumoniae,15.7662544181722,12.0340681721147,20.9560256159534,57.5404447493432,44.9809818838257,74.3619019219529,15.8873158756492,11.1511200762692,21.7743252523239,7.72546466490438,5.8966934043362,10.2684525518172,28.1948179271782,22.0406811230746,36.4373319417569,7.78478477906811,5.46404883737191,10.6694193736387
Americas,LRI and thorax infections,15 to 19,Klebsiella pneumoniae,22.3003556378623,16.4144807024787,30.8518710878199,74.4223340287065,56.6089132109244,98.3893550302018,20.6376448855635,14.3985867205089,28.9236575760433,10.9271742625525,8.04309554421456,15.1174168330318,36.4669436740662,27.738367473353,48.2107839647989,10.1124459939261,7.05530749304936,14.1725922122612
Americas,LRI and thorax infections,20 to 24,Klebsiella pneumoniae,31.061428073733,23.0143965682877,42.7501972209662,96.7043179582866,74.5876854196556,127.00205395584,26.8182256222102,18.8125956283261,37.5421427742666,15.2200997561292,11.277054318461,20.9475966382734,47.3851157995604,36.5479658556312,62.2310064383616,13.140930554883,9.21817185787979,18.3956499593906
Americas,LRI and thorax infections,25 to 29,Klebsiella pneumoniae,39.4481208103184,29.6440144148869,53.3242726586014,113.534430042514,89.8599571202708,144.282001995201,31.4231086222199,22.3685159814245,42.7510324916582,19.329579197056,14.5255670632946,26.1288936027147,55.6318707208319,44.0313789889327,70.6981809776485,15.3973232248878,10.960572830898,20.9480059209125
Americas,LRI and thorax infections,30 to 34,Klebsiella pneumoniae,51.3083743606568,38.3352159621273,70.8385896050117,138.810813796215,109.874183382838,179.266449289531,38.5585594330233,27.5061721622464,53.4504728785945,25.1411034367218,18.7842558214424,34.7109089064557,68.0172987601453,53.8383498575906,87.8405601518702,18.8936941221814,13.4780243595007,26.1907317105113
Americas,LRI and thorax infections,35 to 39,Klebsiella pneumoniae,69.7782998502633,52.2452512748397,95.579025478312,184.157262993871,146.266346834743,237.528933365085,51.3879193456483,36.8965512868828,70.6650788575105,34.191366926629,25.6001731246715,46.8337224843729,90.2370588669968,71.6705099490241,116.389177348892,25.1800804793677,18.0793101305726,34.6258886401801
Americas,LRI and thorax infections,40 to 44,Klebsiella pneumoniae,94.5167092373397,71.914515304121,126.05432625071,240.177605978329,191.92438726864,305.784490676917,67.0203142156863,48.0051950345152,91.6513857165163,46.3131875262965,35.2381124990193,61.7666198628479,117.687026929381,94.0429497616336,149.834400431689,32.8399539656863,23.5225455669124,44.909179001093
Americas,LRI and thorax infections,45 to 49,Klebsiella pneumoniae,135.978302090228,100.02704453455,188.605007408744,324.49877832007,250.349096309762,424.06437778632,90.5024916714457,64.4256154002621,127.028122751603,66.6293680242117,49.0132518219295,92.4164536302846,159.004401376834,122.671057191783,207.791545115297,44.3462209190084,31.5685515461284,62.2437801482855
Americas,LRI and thorax infections,50 to 54,Klebsiella pneumoniae,270.910322391172,204.197740205669,360.244891669658,598.105342310721,471.431579949527,769.309144729633,166.604953941899,118.299729771901,228.910135083877,132.746057971674,100.056892700778,176.519996918132,293.071617732253,231.001474175268,376.96148091752,81.6364274315305,57.9668675882315,112.1659661911
Americas,LRI and thorax infections,55 to 59,Klebsiella pneumoniae,421.519492769152,301.306657537166,591.564164540532,858.536337299553,645.030737274515,1147.65366418068,238.643414166371,164.976018721148,337.262747396752,206.544551456884,147.640262193211,289.866440624861,420.682805276781,316.065061264512,562.350295448533,116.935272941522,80.8382491733625,165.258746224408
Americas,LRI and thorax infections,60 to 64,Klebsiella pneumoniae,591.562353991044,417.229606023575,828.457521737616,1172.27897963506,876.355321028582,1561.52596521776,325.309710393536,226.162625053806,457.052700361937,289.865553455612,204.442506951552,405.944185651432,574.416700021179,429.414107304005,765.147722956702,159.401758092833,110.819686276365,223.955823177349
Americas,LRI and thorax infections,65 to 69,Klebsiella pneumoniae,760.254228434459,553.071357006788,1023.76481715401,1508.80149797579,1152.23409268304,1943.34084049731,418.853405858183,298.883262269045,566.38359416104,372.524571932885,271.004964933326,501.644760405465,739.312734008137,564.59470541469,952.237011843682,205.23816887051,146.452798511832,277.52796113891
Americas,LRI and thorax infections,70 to 74,Klebsiella pneumoniae,937.576556990501,649.734264602505,1357.67043372191,1856.18134230175,1365.29579740332,2572.03741460982,514.760219756597,348.406287165277,742.726792502745,459.412512925346,318.369789655227,665.258512523736,909.528857727857,668.994940727627,1260.29833315881,252.232507680733,170.719080710986,363.936128326345
Americas,LRI and thorax infections,75 to 79,Klebsiella pneumoniae,1100.99942649182,814.909140174707,1485.21600936539,2242.76332777671,1738.49811374396,2904.85261735221,622.822583009348,442.312068004449,859.834628253965,539.489718980992,399.305478685606,727.755844589041,1098.95403061059,851.86407573454,1423.37778250258,305.18306567458,216.73291332218,421.318967844443
Americas,LRI and thorax infections,80 to 84,Klebsiella pneumoniae,1289.51268710388,1014.21893428508,1644.5671195788,2661.20326520104,2151.5551123632,3251.69553867996,739.216707474644,538.970193865468,968.589641297395,631.861216680901,496.967277799689,805.837888593612,1303.98959994851,1054.26200505797,1593.33081395318,362.216186662576,264.095394994079,474.608924235724
Americas,LRI and thorax infections,85 to 89,Klebsiella pneumoniae,1354.78060900762,1086.27529482541,1687.79699205277,2703.35985479415,2194.67173071913,3275.53632477305,748.535310098909,545.469127915571,988.493075827008,663.842498413734,532.274894464451,827.020526105857,1324.64632884913,1075.38914805237,1605.01279913879,366.782301948465,267.27987267863,484.361607155234
Americas,LRI and thorax infections,90 to 94,Klebsiella pneumoniae,1074.72186002112,849.399777065495,1331.73716585834,1912.13697699816,1541.30749494709,2314.85343817782,527.43254379629,382.452167534448,699.640060991718,526.613711410349,416.205890762092,652.551211270587,936.947118729098,755.240672524074,1134.27818470713,258.441946460182,187.40156209188,342.823629885942
Americas,LRI and thorax infections,95 plus,Klebsiella pneumoniae,725.417838359969,573.339287703732,894.149440911161,1149.77593925194,900.36099738226,1408.93583055588,315.247846248422,222.384540032909,418.733963059935,355.454740796385,280.936250974829,438.133226046469,563.390210233451,441.176888717307,690.378556972381,154.471444661727,108.968424616125,205.179641899368
Americas,UTI,EN,Klebsiella pneumoniae,0.466000786469174,0.191870947204937,1.13853455382559,1.2889826345391,0.453679383359984,3.44660114826215,0.35690132621226,0.121926118103408,0.98314443746073,0.228340385369895,0.0940167641304191,0.557881931374539,0.631601490924159,0.222302897846392,1.68883456264845,0.174881649844007,0.0597437978706699,0.481740774355758
Americas,UTI,LN,Klebsiella pneumoniae,0.524176398103875,0.222678175541361,1.20917225135257,1.42397381837517,0.542590935196413,3.46590570260342,0.391054382665841,0.143739387892631,0.997692957269173,0.256846435070899,0.109112306015267,0.592494403162759,0.697747171003833,0.265869558246242,1.69829379427568,0.191616647506262,0.0704323000673892,0.488869549061895
Americas,UTI,PN,Klebsiella pneumoniae,5.08449365528659,3.29611356195078,7.70379591455518,15.5860153113396,10.2285131611066,22.9283252025041,4.4414574813069,2.81945278565611,6.73548044148895,2.49140189109043,1.61509564535588,3.77485999813204,7.6371475025564,5.01197144894223,11.234879349227,2.17631416584038,1.38153186497149,3.30038541632959
