WHO_region,Disease_presentation,Age_group,Pathogen,burden_mean_value,burden_lower_value,burden_upper_value,Efficacy,Coverage,Duration,DP,VC,VO,MainAnalysis,HBG,hib_vaccine_coverage_2019,hib_vaccine_coverage_2018,pcv_vaccine_coverage_2019,pcv_vaccine_coverage_2018,a,x,y
Europe,LRI and thorax infections,35 to 39,Streptococcus pneumoniae,28000,24000,33000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.760797772407434,0.935296680824575,0.934278848686865
Europe,LRI and thorax infections,40 to 44,Acinetobacter baumannii,0,0,0,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,40 to 44,Escherichia coli,1000,1000,1000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,40 to 44,Haemophilus influenzae,5000,4000,6000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.388705418374553,0.880745146528068,0.871361379881819
Europe,LRI and thorax infections,40 to 44,Klebsiella pneumoniae,2000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,40 to 44,Pseudomonas aeruginosa,5000,4000,7000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,40 to 44,Staphylococcus aureus,21000,18000,26000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.468439494238742,0.898993473912205,0.893258734265395
Europe,LRI and thorax infections,40 to 44,Streptococcus pneumoniae,31000,26000,36000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.760797772407434,0.935296680824575,0.934278848686865
Europe,LRI and thorax infections,45 to 49,Acinetobacter baumannii,0,0,1000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,45 to 49,Escherichia coli,1000,1000,1000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,45 to 49,Haemophilus influenzae,6000,5000,7000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.388705418374553,0.880745146528068,0.871361379881819
Europe,LRI and thorax infections,45 to 49,Klebsiella pneumoniae,2000,2000,3000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,45 to 49,Pseudomonas aeruginosa,6000,4000,9000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,45 to 49,Staphylococcus aureus,24000,20000,31000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.468439494238742,0.898993473912205,0.893258734265395
Europe,LRI and thorax infections,45 to 49,Streptococcus pneumoniae,34000,29000,41000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.760797772407434,0.935296680824575,0.934278848686865
Europe,LRI and thorax infections,50 to 54,Acinetobacter baumannii,1000,0,1000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,50 to 54,Escherichia coli,2000,2000,3000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,50 to 54,Haemophilus influenzae,7000,6000,9000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.388705418374553,0.880745146528068,0.871361379881819
Europe,LRI and thorax infections,50 to 54,Klebsiella pneumoniae,4000,3000,5000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,50 to 54,Pseudomonas aeruginosa,11000,8000,15000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,50 to 54,Staphylococcus aureus,37000,30000,46000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.468439494238742,0.898993473912205,0.893258734265395
Europe,LRI and thorax infections,50 to 54,Streptococcus pneumoniae,24000,20000,29000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.760797772407434,0.935296680824575,0.934278848686865
Europe,LRI and thorax infections,55 to 59,Acinetobacter baumannii,1000,0,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,55 to 59,Escherichia coli,3000,2000,4000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,55 to 59,Haemophilus influenzae,9000,7000,12000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.388705418374553,0.880745146528068,0.871361379881819
Europe,LRI and thorax infections,55 to 59,Klebsiella pneumoniae,5000,4000,7000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,55 to 59,Pseudomonas aeruginosa,15000,9000,22000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,55 to 59,Staphylococcus aureus,48000,37000,64000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.468439494238742,0.898993473912205,0.893258734265395
Europe,LRI and thorax infections,55 to 59,Streptococcus pneumoniae,31000,25000,39000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.760797772407434,0.935296680824575,0.934278848686865
Europe,LRI and thorax infections,60 to 64,Acinetobacter baumannii,1000,0,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,60 to 64,Escherichia coli,3000,2000,5000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,60 to 64,Haemophilus influenzae,10000,8000,14000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.388705418374553,0.880745146528068,0.871361379881819
Europe,LRI and thorax infections,60 to 64,Klebsiella pneumoniae,6000,4000,9000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,60 to 64,Pseudomonas aeruginosa,17000,11000,26000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,60 to 64,Staphylococcus aureus,56000,42000,74000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.468439494238742,0.898993473912205,0.893258734265395
Europe,LRI and thorax infections,60 to 64,Streptococcus pneumoniae,35000,28000,45000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.760797772407434,0.935296680824575,0.934278848686865
Europe,LRI and thorax infections,65 to 69,Acinetobacter baumannii,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,65 to 69,Escherichia coli,4000,3000,5000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,65 to 69,Haemophilus influenzae,10000,8000,14000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.388705418374553,0.880745146528068,0.871361379881819
Europe,LRI and thorax infections,65 to 69,Klebsiella pneumoniae,7000,5000,9000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,65 to 69,Pseudomonas aeruginosa,19000,13000,28000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,65 to 69,Staphylococcus aureus,58000,44000,76000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.468439494238742,0.898993473912205,0.893258734265395
Europe,LRI and thorax infections,65 to 69,Streptococcus pneumoniae,36000,28000,46000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.760797772407434,0.935296680824575,0.934278848686865
Europe,LRI and thorax infections,70 to 74,Acinetobacter baumannii,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,70 to 74,Escherichia coli,4000,3000,6000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,70 to 74,Haemophilus influenzae,8000,6000,12000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.388705418374553,0.880745146528068,0.871361379881819
Europe,LRI and thorax infections,70 to 74,Klebsiella pneumoniae,8000,5000,11000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,70 to 74,Pseudomonas aeruginosa,21000,13000,32000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,70 to 74,Staphylococcus aureus,69000,50000,97000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.468439494238742,0.898993473912205,0.893258734265395
Europe,LRI and thorax infections,70 to 74,Streptococcus pneumoniae,34000,25000,46000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.760797772407434,0.935296680824575,0.934278848686865
Europe,LRI and thorax infections,75 to 79,Acinetobacter baumannii,1000,1000,2000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,75 to 79,Escherichia coli,4000,3000,6000,0.7,0.7,5 years,All except Diarrhoea,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,75 to 79,Haemophilus influenzae,8000,6000,11000,0.69,0.9,5 years,All,"6, 10, 14 weeks","6, 10, 14 weeks",Yes,,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.388705418374553,0.880745146528068,0.871361379881819
Europe,LRI and thorax infections,75 to 79,Klebsiella pneumoniae,8000,6000,11000,0.7,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,70 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,75 to 79,Pseudomonas aeruginosa,21000,15000,30000,0.7,0.7,5 years,"BSI, LRI and thorax infections",6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.379846076611866,0.878302200655174,0.868360822409587
Europe,LRI and thorax infections,75 to 79,Staphylococcus aureus,72000,55000,94000,0.6,0.7,5 years,All,6 weeks & elderly age group,All age groups,Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.468439494238742,0.898993473912205,0.893258734265395
Europe,LRI and thorax infections,75 to 79,Streptococcus pneumoniae,36000,29000,46000,0.27,0.9,5 years,"BSI, CNS infections, Cardiac infections, LRI","6, 10, 14 weeks","6, 10, 14 weeks & elderly age group",Yes,75 years,0.944996454686681,0.932592278638088,0.898293750708671,0.891768204291917,0.760797772407434,0.935296680824575,0.934278848686865
