WHO_region,Disease_presentation,Age_group,Pathogen,Susceptible_mean,Susceptible_lower,Susceptible_upper,associated with resistance (mean),associated with resistance (lower),associated with resistance (upper),attributable to resistance (mean),attributable to resistance (lower),attributable to resistance (upper),vaccine avertable-associated with resistance (mean),vaccine avertable-associated with resistance (lower),vaccine avertable-associated with resistance (upper),vaccine avertable-attributable to resistance (mean),vaccine avertable-attributable to resistance (lower),vaccine avertable-attributable to resistance (upper)
Eastern Mediterranean,BSI,1 to 4,Klebsiella pneumoniae,5000,2000,8000,58000,29000,98000,18000,9000,30000,28420,14210,48020,8820,4410,14700
Eastern Mediterranean,BSI,5 to 9,Klebsiella pneumoniae,2000,1000,3000,18000,9000,31000,6000,3000,10000,8820,4410,15190,2940,1470,4900
Eastern Mediterranean,BSI,10 to 14,Klebsiella pneumoniae,1000,1000,2000,13000,7000,21000,4000,2000,7000,6370,3430,10290,1960,980,3430
Eastern Mediterranean,BSI,15 to 19,Klebsiella pneumoniae,1000,1000,2000,17000,9000,27000,5000,3000,9000,8330,4410,13230,2450,1470,4410
Eastern Mediterranean,BSI,20 to 24,Klebsiella pneumoniae,1000,1000,2000,14000,8000,24000,4000,2000,8000,6860,3920,11760,1960,980,3920
Eastern Mediterranean,BSI,25 to 29,Klebsiella pneumoniae,1000,1000,2000,11000,6000,19000,3000,2000,6000,5390,2940,9310,1470,980,2940
Eastern Mediterranean,BSI,30 to 34,Klebsiella pneumoniae,1000,1000,2000,11000,6000,19000,3000,2000,6000,5390,2940,9310,1470,980,2940
Eastern Mediterranean,BSI,35 to 39,Klebsiella pneumoniae,1000,1000,3000,12000,6000,21000,4000,2000,7000,5880,2940,10290,1960,980,3430
Eastern Mediterranean,BSI,40 to 44,Klebsiella pneumoniae,2000,1000,3000,14000,7000,23000,4000,2000,7000,6860,3430,11270,1960,980,3430
Eastern Mediterranean,BSI,45 to 49,Klebsiella pneumoniae,2000,1000,4000,17000,8000,30000,5000,2000,10000,8330,3920,14700,2450,980,4900
Eastern Mediterranean,BSI,50 to 54,Klebsiella pneumoniae,4000,2000,6000,33000,17000,53000,10000,5000,17000,16170,8330,25970,4900,2450,8330
Eastern Mediterranean,BSI,55 to 59,Klebsiella pneumoniae,4000,2000,6000,36000,20000,58000,11000,6000,19000,17640,9800,28420,5390,2940,9310
Eastern Mediterranean,BSI,60 to 64,Klebsiella pneumoniae,4000,2000,7000,40000,22000,65000,12000,7000,21000,19600,10780,31850,5880,3430,10290
Eastern Mediterranean,BSI,65 to 69,Klebsiella pneumoniae,4000,2000,6000,38000,22000,59000,12000,7000,19000,18620,10780,28910,5880,3430,9310
Eastern Mediterranean,BSI,70 to 74,Klebsiella pneumoniae,4000,2000,6000,36000,18000,64000,11000,5000,20000,17640,8820,31360,5390,2450,9800
Eastern Mediterranean,BSI,75 to 79,Klebsiella pneumoniae,3000,1000,5000,26000,13000,44000,8000,4000,14000,12740,6370,21560,3920,1960,6860
Eastern Mediterranean,BSI,80 to 84,Klebsiella pneumoniae,2000,1000,3000,16000,9000,27000,5000,3000,9000,7840,4410,13230,2450,1470,4410
Eastern Mediterranean,BSI,85 to 89,Klebsiella pneumoniae,1000,0,2000,8000,4000,14000,3000,1000,4000,3920,1960,6860,1470,490,1960
Eastern Mediterranean,BSI,90 to 94,Klebsiella pneumoniae,0,0,1000,3000,1000,5000,1000,0,2000,1470,490,2450,490,0,980
Eastern Mediterranean,BSI,95 plus,Klebsiella pneumoniae,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Eastern Mediterranean,Cardiac infections,EN,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Eastern Mediterranean,Cardiac infections,LN,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Eastern Mediterranean,Cardiac infections,PN,Klebsiella pneumoniae,0,0,0,2000,1000,4000,1000,0,1000,980,490,1960,490,0,490
Eastern Mediterranean,Cardiac infections,1 to 4,Klebsiella pneumoniae,0,0,0,2000,1000,3000,0,0,1000,980,490,1470,0,0,490
Eastern Mediterranean,Cardiac infections,5 to 9,Klebsiella pneumoniae,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Eastern Mediterranean,Cardiac infections,10 to 14,Klebsiella pneumoniae,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Eastern Mediterranean,Cardiac infections,15 to 19,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,20 to 24,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,25 to 29,Klebsiella pneumoniae,0,0,0,1000,1000,1000,0,0,0,490,490,490,0,0,0
Eastern Mediterranean,Cardiac infections,30 to 34,Klebsiella pneumoniae,0,0,0,1000,1000,1000,0,0,0,490,490,490,0,0,0
Eastern Mediterranean,Cardiac infections,35 to 39,Klebsiella pneumoniae,0,0,0,1000,1000,1000,0,0,0,490,490,490,0,0,0
Eastern Mediterranean,Cardiac infections,40 to 44,Klebsiella pneumoniae,0,0,0,1000,1000,1000,0,0,0,490,490,490,0,0,0
Eastern Mediterranean,Cardiac infections,45 to 49,Klebsiella pneumoniae,0,0,0,1000,1000,1000,0,0,0,490,490,490,0,0,0
Eastern Mediterranean,Cardiac infections,50 to 54,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,55 to 59,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,60 to 64,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,65 to 69,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,70 to 74,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Cardiac infections,75 to 79,Klebsiella pneumoniae,0,0,0,1000,1000,1000,0,0,0,490,490,490,0,0,0
Eastern Mediterranean,Cardiac infections,80 to 84,Klebsiella pneumoniae,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Eastern Mediterranean,Cardiac infections,85 to 89,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,90 to 94,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Cardiac infections,95 plus,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,CNS infections,EN,Klebsiella pneumoniae,1000,0,4000,12000,4000,33000,4000,1000,10000,5880,1960,16170,1960,490,4900
Eastern Mediterranean,CNS infections,LN,Klebsiella pneumoniae,1000,0,2000,12000,6000,22000,3000,2000,7000,5880,2940,10780,1470,980,3430
Eastern Mediterranean,CNS infections,PN,Klebsiella pneumoniae,7000,4000,12000,79000,45000,132000,24000,13000,40000,38710,22050,64680,11760,6370,19600
Eastern Mediterranean,CNS infections,1 to 4,Klebsiella pneumoniae,5000,3000,8000,69000,42000,108000,21000,12000,34000,33810,20580,52920,10290,5880,16660
Eastern Mediterranean,CNS infections,5 to 9,Klebsiella pneumoniae,2000,1000,3000,19000,12000,31000,6000,3000,9000,9310,5880,15190,2940,1470,4410
Eastern Mediterranean,CNS infections,10 to 14,Klebsiella pneumoniae,1000,1000,2000,12000,8000,18000,4000,2000,6000,5880,3920,8820,1960,980,2940
Eastern Mediterranean,CNS infections,15 to 19,Klebsiella pneumoniae,1000,1000,2000,11000,7000,17000,3000,2000,5000,5390,3430,8330,1470,980,2450
Eastern Mediterranean,CNS infections,20 to 24,Klebsiella pneumoniae,1000,0,1000,8000,5000,13000,2000,1000,4000,3920,2450,6370,980,490,1960
Eastern Mediterranean,CNS infections,25 to 29,Klebsiella pneumoniae,1000,0,1000,6000,4000,9000,2000,1000,3000,2940,1960,4410,980,490,1470
Eastern Mediterranean,CNS infections,30 to 34,Klebsiella pneumoniae,0,0,1000,5000,3000,8000,2000,1000,2000,2450,1470,3920,980,490,980
Eastern Mediterranean,CNS infections,35 to 39,Klebsiella pneumoniae,0,0,1000,5000,3000,7000,1000,1000,2000,2450,1470,3430,490,490,980
Eastern Mediterranean,CNS infections,40 to 44,Klebsiella pneumoniae,0,0,1000,4000,3000,7000,1000,1000,2000,1960,1470,3430,490,490,980
Eastern Mediterranean,CNS infections,45 to 49,Klebsiella pneumoniae,0,0,1000,5000,3000,7000,1000,1000,2000,2450,1470,3430,490,490,980
Eastern Mediterranean,CNS infections,50 to 54,Klebsiella pneumoniae,0,0,1000,4000,3000,6000,1000,1000,2000,1960,1470,2940,490,490,980
Eastern Mediterranean,CNS infections,55 to 59,Klebsiella pneumoniae,0,0,1000,3000,2000,5000,1000,1000,2000,1470,980,2450,490,490,980
Eastern Mediterranean,CNS infections,60 to 64,Klebsiella pneumoniae,0,0,0,3000,2000,5000,1000,1000,1000,1470,980,2450,490,490,490
Eastern Mediterranean,CNS infections,65 to 69,Klebsiella pneumoniae,0,0,0,2000,1000,4000,1000,0,1000,980,490,1960,490,0,490
Eastern Mediterranean,CNS infections,70 to 74,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,CNS infections,75 to 79,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,0,490,490,980,0,0,0
Eastern Mediterranean,CNS infections,80 to 84,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Eastern Mediterranean,CNS infections,85 to 89,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,CNS infections,90 to 94,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,CNS infections,95 plus,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Mediterranean,Intra-abdominal infections,EN,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Intra-abdominal infections,LN,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,Intra-abdominal infections,PN,Klebsiella pneumoniae,1000,0,1000,7000,3000,12000,2000,1000,4000,3430,1470,5880,980,490,1960
Eastern Mediterranean,Intra-abdominal infections,1 to 4,Klebsiella pneumoniae,1000,0,1000,6000,3000,12000,2000,1000,4000,2940,1470,5880,980,490,1960
Eastern Mediterranean,Intra-abdominal infections,5 to 9,Klebsiella pneumoniae,0,0,1000,5000,3000,9000,2000,1000,3000,2450,1470,4410,980,490,1470
Eastern Mediterranean,Intra-abdominal infections,10 to 14,Klebsiella pneumoniae,0,0,1000,5000,3000,7000,1000,1000,2000,2450,1470,3430,490,490,980
Eastern Mediterranean,Intra-abdominal infections,15 to 19,Klebsiella pneumoniae,1000,0,1000,10000,6000,17000,3000,2000,5000,4900,2940,8330,1470,980,2450
Eastern Mediterranean,Intra-abdominal infections,20 to 24,Klebsiella pneumoniae,1000,0,1000,10000,5000,18000,3000,1000,6000,4900,2450,8820,1470,490,2940
Eastern Mediterranean,Intra-abdominal infections,25 to 29,Klebsiella pneumoniae,1000,0,1000,9000,4000,16000,3000,1000,5000,4410,1960,7840,1470,490,2450
Eastern Mediterranean,Intra-abdominal infections,30 to 34,Klebsiella pneumoniae,1000,0,1000,8000,3000,14000,2000,1000,4000,3920,1470,6860,980,490,1960
Eastern Mediterranean,Intra-abdominal infections,35 to 39,Klebsiella pneumoniae,1000,0,2000,9000,4000,18000,3000,1000,6000,4410,1960,8820,1470,490,2940
Eastern Mediterranean,Intra-abdominal infections,40 to 44,Klebsiella pneumoniae,1000,1000,2000,11000,6000,20000,4000,2000,7000,5390,2940,9800,1960,980,3430
Eastern Mediterranean,Intra-abdominal infections,45 to 49,Klebsiella pneumoniae,1000,1000,3000,16000,8000,28000,5000,2000,9000,7840,3920,13720,2450,980,4410
Eastern Mediterranean,Intra-abdominal infections,50 to 54,Klebsiella pneumoniae,3000,1000,5000,29000,16000,48000,9000,5000,16000,14210,7840,23520,4410,2450,7840
Eastern Mediterranean,Intra-abdominal infections,55 to 59,Klebsiella pneumoniae,3000,2000,5000,33000,20000,50000,10000,6000,16000,16170,9800,24500,4900,2940,7840
Eastern Mediterranean,Intra-abdominal infections,60 to 64,Klebsiella pneumoniae,3000,2000,5000,34000,21000,52000,11000,7000,17000,16660,10290,25480,5390,3430,8330
Eastern Mediterranean,Intra-abdominal infections,65 to 69,Klebsiella pneumoniae,3000,2000,4000,31000,20000,45000,10000,7000,15000,15190,9800,22050,4900,3430,7350
Eastern Mediterranean,Intra-abdominal infections,70 to 74,Klebsiella pneumoniae,3000,2000,4000,29000,18000,46000,10000,6000,15000,14210,8820,22540,4900,2940,7350
Eastern Mediterranean,Intra-abdominal infections,75 to 79,Klebsiella pneumoniae,2000,1000,3000,22000,14000,33000,7000,5000,11000,10780,6860,16170,3430,2450,5390
Eastern Mediterranean,Intra-abdominal infections,80 to 84,Klebsiella pneumoniae,1000,1000,2000,14000,9000,20000,4000,3000,7000,6860,4410,9800,1960,1470,3430
Eastern Mediterranean,Intra-abdominal infections,85 to 89,Klebsiella pneumoniae,1000,0,1000,7000,4000,10000,2000,1000,3000,3430,1960,4900,980,490,1470
Eastern Mediterranean,Intra-abdominal infections,90 to 94,Klebsiella pneumoniae,0,0,0,2000,1000,3000,1000,0,1000,980,490,1470,490,0,490
Eastern Mediterranean,Intra-abdominal infections,95 plus,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Eastern Mediterranean,LRI and thorax infections,EN,Klebsiella pneumoniae,59000,37000,87000,712000,451000,1020000,216000,130000,323000,348880,220990,499800,105840,63700,158270
Eastern Mediterranean,LRI and thorax infections,LN,Klebsiella pneumoniae,18000,12000,26000,222000,160000,303000,68000,45000,94000,108780,78400,148470,33320,22050,46060
Eastern Mediterranean,LRI and thorax infections,PN,Klebsiella pneumoniae,35000,24000,48000,385000,280000,523000,114000,76000,164000,188650,137200,256270,55860,37240,80360
Eastern Mediterranean,LRI and thorax infections,1 to 4,Klebsiella pneumoniae,16000,11000,22000,195000,146000,252000,58000,41000,81000,95550,71540,123480,28420,20090,39690
Eastern Mediterranean,LRI and thorax infections,5 to 9,Klebsiella pneumoniae,2000,2000,3000,29000,22000,39000,9000,6000,13000,14210,10780,19110,4410,2940,6370
Eastern Mediterranean,LRI and thorax infections,10 to 14,Klebsiella pneumoniae,1000,1000,2000,13000,10000,16000,4000,3000,5000,6370,4900,7840,1960,1470,2450
Eastern Mediterranean,LRI and thorax infections,15 to 19,Klebsiella pneumoniae,1000,1000,1000,10000,7000,13000,3000,2000,4000,4900,3430,6370,1470,980,1960
Eastern Mediterranean,LRI and thorax infections,20 to 24,Klebsiella pneumoniae,1000,1000,1000,8000,6000,11000,3000,2000,4000,3920,2940,5390,1470,980,1960
Eastern Mediterranean,LRI and thorax infections,25 to 29,Klebsiella pneumoniae,1000,1000,1000,7000,6000,10000,2000,2000,3000,3430,2940,4900,980,980,1470
Eastern Mediterranean,LRI and thorax infections,30 to 34,Klebsiella pneumoniae,1000,1000,1000,8000,6000,10000,2000,2000,3000,3920,2940,4900,980,980,1470
Eastern Mediterranean,LRI and thorax infections,35 to 39,Klebsiella pneumoniae,1000,1000,1000,8000,6000,11000,3000,2000,4000,3920,2940,5390,1470,980,1960
Eastern Mediterranean,LRI and thorax infections,40 to 44,Klebsiella pneumoniae,1000,1000,2000,9000,7000,12000,3000,2000,4000,4410,3430,5880,1470,980,1960
Eastern Mediterranean,LRI and thorax infections,45 to 49,Klebsiella pneumoniae,1000,1000,2000,11000,8000,15000,3000,2000,5000,5390,3920,7350,1470,980,2450
Eastern Mediterranean,LRI and thorax infections,50 to 54,Klebsiella pneumoniae,2000,1000,3000,16000,11000,21000,5000,3000,7000,7840,5390,10290,2450,1470,3430
Eastern Mediterranean,LRI and thorax infections,55 to 59,Klebsiella pneumoniae,2000,1000,3000,18000,12000,26000,6000,4000,8000,8820,5880,12740,2940,1960,3920
Eastern Mediterranean,LRI and thorax infections,60 to 64,Klebsiella pneumoniae,2000,2000,3000,23000,16000,31000,7000,5000,10000,11270,7840,15190,3430,2450,4900
Eastern Mediterranean,LRI and thorax infections,65 to 69,Klebsiella pneumoniae,2000,2000,3000,23000,16000,31000,7000,5000,10000,11270,7840,15190,3430,2450,4900
Eastern Mediterranean,LRI and thorax infections,70 to 74,Klebsiella pneumoniae,2000,2000,3000,22000,14000,33000,7000,4000,10000,10780,6860,16170,3430,1960,4900
Eastern Mediterranean,LRI and thorax infections,75 to 79,Klebsiella pneumoniae,2000,1000,3000,18000,12000,25000,5000,4000,8000,8820,5880,12250,2450,1960,3920
Eastern Mediterranean,LRI and thorax infections,80 to 84,Klebsiella pneumoniae,1000,1000,2000,13000,9000,17000,4000,3000,5000,6370,4410,8330,1960,1470,2450
Eastern Mediterranean,LRI and thorax infections,85 to 89,Klebsiella pneumoniae,1000,1000,1000,7000,5000,9000,2000,1000,3000,3430,2450,4410,980,490,1470
Eastern Mediterranean,LRI and thorax infections,90 to 94,Klebsiella pneumoniae,0,0,0,2000,2000,3000,1000,0,1000,980,980,1470,490,0,490
Eastern Mediterranean,LRI and thorax infections,95 plus,Klebsiella pneumoniae,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Eastern Mediterranean,UTI,EN,Klebsiella pneumoniae,0,0,0,1000,0,2000,0,0,1000,490,0,980,0,0,490
Eastern Mediterranean,UTI,LN,Klebsiella pneumoniae,0,0,0,1000,0,1000,0,0,0,490,0,490,0,0,0
Eastern Mediterranean,UTI,PN,Klebsiella pneumoniae,0,0,0,2000,1000,3000,1000,0,1000,980,490,1470,490,0,490
Eastern Mediterranean,UTI,1 to 4,Klebsiella pneumoniae,0,0,0,2000,1000,3000,1000,0,1000,980,490,1470,490,0,490
Eastern Mediterranean,UTI,5 to 9,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,UTI,10 to 14,Klebsiella pneumoniae,0,0,0,1000,1000,1000,0,0,0,490,490,490,0,0,0
Eastern Mediterranean,UTI,15 to 19,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,UTI,20 to 24,Klebsiella pneumoniae,0,0,0,2000,1000,2000,1000,0,1000,980,490,980,490,0,490
Eastern Mediterranean,UTI,25 to 29,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,UTI,30 to 34,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,UTI,35 to 39,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,UTI,40 to 44,Klebsiella pneumoniae,0,0,0,2000,1000,3000,1000,0,1000,980,490,1470,490,0,490
Eastern Mediterranean,UTI,45 to 49,Klebsiella pneumoniae,0,0,0,2000,1000,3000,1000,0,1000,980,490,1470,490,0,490
Eastern Mediterranean,UTI,50 to 54,Klebsiella pneumoniae,0,0,1000,4000,2000,6000,1000,1000,2000,1960,980,2940,490,490,980
Eastern Mediterranean,UTI,55 to 59,Klebsiella pneumoniae,0,0,1000,4000,2000,7000,1000,1000,2000,1960,980,3430,490,490,980
Eastern Mediterranean,UTI,60 to 64,Klebsiella pneumoniae,0,0,1000,5000,2000,8000,1000,1000,2000,2450,980,3920,490,490,980
Eastern Mediterranean,UTI,65 to 69,Klebsiella pneumoniae,0,0,1000,5000,3000,7000,1000,1000,2000,2450,1470,3430,490,490,980
Eastern Mediterranean,UTI,70 to 74,Klebsiella pneumoniae,0,0,1000,4000,2000,7000,1000,1000,2000,1960,980,3430,490,490,980
Eastern Mediterranean,UTI,75 to 79,Klebsiella pneumoniae,0,0,1000,3000,2000,5000,1000,1000,2000,1470,980,2450,490,490,980
Eastern Mediterranean,UTI,80 to 84,Klebsiella pneumoniae,0,0,0,2000,1000,4000,1000,0,1000,980,490,1960,490,0,490
Eastern Mediterranean,UTI,85 to 89,Klebsiella pneumoniae,0,0,0,1000,1000,2000,0,0,1000,490,490,980,0,0,490
Eastern Mediterranean,UTI,90 to 94,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Eastern Mediterranean,UTI,95 plus,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,EN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,LN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,PN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,1 to 4,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,5 to 9,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,10 to 14,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,15 to 19,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,20 to 24,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bacterial skin infections,25 to 29,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Europe,Bacterial skin infections,30 to 34,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Europe,Bacterial skin infections,35 to 39,Klebsiella pneumoniae,0,0,0,0,0,2000,0,0,1000,0,0,980,0,0,490
Europe,Bacterial skin infections,40 to 44,Klebsiella pneumoniae,0,0,0,0,0,2000,0,0,1000,0,0,980,0,0,490
Europe,Bacterial skin infections,45 to 49,Klebsiella pneumoniae,0,0,1000,1000,0,3000,0,0,1000,490,0,1470,0,0,490
Europe,Bacterial skin infections,50 to 54,Klebsiella pneumoniae,0,0,1000,1000,0,4000,0,0,1000,490,0,1960,0,0,490
Europe,Bacterial skin infections,55 to 59,Klebsiella pneumoniae,0,0,1000,1000,0,5000,0,0,2000,490,0,2450,0,0,980
Europe,Bacterial skin infections,60 to 64,Klebsiella pneumoniae,0,0,2000,2000,0,7000,0,0,2000,980,0,3430,0,0,980
Europe,Bacterial skin infections,65 to 69,Klebsiella pneumoniae,0,0,2000,2000,0,8000,1000,0,2000,980,0,3920,490,0,980
Europe,Bacterial skin infections,70 to 74,Klebsiella pneumoniae,1000,0,2000,1000,0,6000,0,0,2000,490,0,2940,0,0,980
Europe,Bacterial skin infections,75 to 79,Klebsiella pneumoniae,1000,0,2000,1000,0,6000,0,0,2000,490,0,2940,0,0,980
Europe,Bacterial skin infections,80 to 84,Klebsiella pneumoniae,1000,0,3000,2000,0,6000,0,0,2000,980,0,2940,0,0,980
Europe,Bacterial skin infections,85 to 89,Klebsiella pneumoniae,1000,0,2000,1000,0,4000,0,0,1000,490,0,1960,0,0,490
Europe,Bacterial skin infections,90 to 94,Klebsiella pneumoniae,0,0,1000,1000,0,2000,0,0,1000,490,0,980,0,0,490
Europe,Bacterial skin infections,95 plus,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
Europe,Bone and joint infections,EN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,LN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,PN,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,1 to 4,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,5 to 9,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,10 to 14,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,15 to 19,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,20 to 24,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,25 to 29,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,30 to 34,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,35 to 39,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,40 to 44,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,45 to 49,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,50 to 54,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,55 to 59,Klebsiella pneumoniae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europe,Bone and joint infections,60 to 64,Klebsiella pneumoniae,0,0,0,0,0,1000,0,0,0,0,0,490,0,0,0
